id,creationTimeSeconds,commentatorHandle,locale,text,rating
1219461,1731876003,ExtractStars,en,"<div class=""ttypography""><p>For each time we pick up an item, we definitely greedily select the one that provides the greatest improvement to our abilities among the items we can take but haven't yet collected.</p><p>Therefore, we can use a heap to manage the items. We enumerate each obstacle, add all the items available before that obstacle to the heap, and then take items from the heap until we can jump over the obstacle.</p><p>The code:</p> <pre><code>#define l first
#define r second

#define ft first
#define sd second

void solve()
{
    int n, m, L;
    cin &gt;&gt; n &gt;&gt; m &gt;&gt; L;
    vector&lt;pair&lt;int, int&gt;&gt; a(n + 1);
    for (int i = 1; i &lt;= n; i++)
    {
        cin &gt;&gt; a[i].l &gt;&gt; a[i].r;
    }
    vector&lt;pair&lt;int, int&gt;&gt; b(m + 1);
    int ans = -1;
    for (int i = 1; i &lt;= m; i++)
    {
        cin &gt;&gt; b[i].ft &gt;&gt; b[i].sd;
    }
    ll val = 1;
    int cnt = 0;
    int j = 1;
    priority_queue&lt;int&gt; q;
    for (int i = 1; i &lt;= n; i++)
    {
        while (j &lt;= m &amp;&amp; b[j].ft &lt; a[i].l)
        {
            q.push(b[j].sd);
            j++;
        }
        while (q.size() &amp;&amp; val &lt; a[i].r - a[i].l + 2)
        {
            val += q.top();
            cnt++;
            q.pop();
        }
        if (val &lt; a[i].r - a[i].l + 2)
        {
            cout &lt;&lt; &quot;-1\n&quot;;
            return;
        }
    }
    cout &lt;&lt; cnt &lt;&lt; &quot;\n&quot;;
}
</code></pre></div>",0
1219462,1731876046,ExtractStars,en,"<div class=""ttypography""><p>For each time we pick up an item, we definitely greedily select the one that provides the greatest improvement to our abilities among the items we can take but haven't yet collected.</p><p>Therefore, we can use a heap to manage the items. We enumerate each obstacle, add all the items available before that obstacle to the heap, and then take items from the heap until we can jump over the obstacle.</p><p>The code:</p> <pre><code>#define l first
#define r second

#define ft first
#define sd second

void solve()
{
    int n, m, L;
    cin &gt;&gt; n &gt;&gt; m &gt;&gt; L;
    vector&lt;pair&lt;int, int&gt;&gt; a(n + 1);
    for (int i = 1; i &lt;= n; i++)
    {
        cin &gt;&gt; a[i].l &gt;&gt; a[i].r;
    }
    vector&lt;pair&lt;int, int&gt;&gt; b(m + 1);
    int ans = -1;
    for (int i = 1; i &lt;= m; i++)
    {
        cin &gt;&gt; b[i].ft &gt;&gt; b[i].sd;
    }
    ll val = 1;
    int cnt = 0;
    int j = 1;
    priority_queue&lt;int&gt; q;
    for (int i = 1; i &lt;= n; i++)
    {
        while (j &lt;= m &amp;&amp; b[j].ft &lt; a[i].l)
        {
            q.push(b[j].sd);
            j++;
        }
        while (q.size() &amp;&amp; val &lt; a[i].r - a[i].l + 2)
        {
            val += q.top();
            cnt++;
            q.pop();
        }
        if (val &lt; a[i].r - a[i].l + 2)
        {
            cout &lt;&lt; &quot;-1\n&quot;;
            return;
        }
    }
    cout &lt;&lt; cnt &lt;&lt; &quot;\n&quot;;
}
</code></pre></div>",0
1219470,1731878317,cvd1,en,"<div class=""ttypography""><p><a href=""/contest/2037/submission/292066305"" title=""Submission 292066305 by siliconrhino"">292066305</a> <a class=""rated-user user-green"" href=""/profile/siliconrhino"" title=""Pupil siliconrhino"">siliconrhino</a> chatgpt obviously,this guy solve e,f,g in 10 minutes. get him get him :P</p></div>",4
1219474,1731879630,convex_Hulk,en,"<div class=""ttypography""><p><a class=""rated-user user-admin"" href=""/profile/MikeMirzayanov"" title=""Headquarters, MikeMirzayanov"">MikeMirzayanov</a> check this out</p></div>",1
1219480,1731882500,HTdeck,en,"<div class=""ttypography""><p>Thanks! </p></div>",0
1219484,1731885702,ExtractStars,en,"<div class=""ttypography""><p>The G problem has an original problem, which is Problem J from the 2022 ICPC Guangxi Provincial Contest. You just need to modify the modulus and the range, and you can submit it directly to pass.<br />Link: <a href=""https://pintia.cn/market/item/1541299013331705856"">https://pintia.cn/market/item/1541299013331705856</a></p></div>",0
1219485,1731885731,ExtractStars,en,"<div class=""ttypography""><p>The G problem has an original problem, which is Problem J from the 2022 ICPC Guangxi Provincial Contest. You just need to modify the modulus and the range, and you can submit it directly to pass.<br />Link: <a href=""https://pintia.cn/market/item/1541299013331705856"">https://pintia.cn/market/item/1541299013331705856</a></p></div>",0
1219488,1731888303,0x3C17,en,"<div class=""ttypography""><p>Genshin Impact, Activate!</p></div>",0
1219492,1731889988,nik_exists,en,"<div class=""ttypography""><p>Click the United Kingdom flag at the top to switch it to English (and if you want French or Arabic, I believe GPT translation is allowed, though I need to double check on that)</p></div>",0
1219493,1731890194,nik_exists,en,"<div class=""ttypography""><p>Personally, C was harder to notice the observation, but was really simple to write compared to D, which was an easy observation but more difficult to write </p> <div class=""spoiler""><b class=""spoiler-title"">Spoiler</b><div class=""spoiler-content"" style=""display: none;""><p>plus, priority queue is ever so slightly niche for a div 3 D</p></div></div></div>",0
1219494,1731890268,tsengang,en,"<div class=""ttypography""><p>as a mualani main, D was cool but i couldn't surf through natlan and nice contest</p></div>",11
1219497,1731892084,vitorfariaa,en,"<div class=""ttypography""><p>I find that so interesting about codeforces contests. They are much more focused on the observation difficulty rather then &quot;data structures/techniques&quot; difficulty. Like sometimes I can't even solve Div 2B's (if it is a observation problem), when it seems that everyone here can, and on the other hand the same ppl dont know basics about heaps, graphs, segtrees, etc.</p></div>",0
1219499,1731892556,cry,en,"<div class=""ttypography""><p>I can't access the link. Can you send an image?</p></div>",0
1219504,1731895154,kristo31,en,"<div class=""ttypography""><p>Has rating changes been rolled out?</p></div>",0
1219505,1731895414,ExtractStars,en,"<div class=""ttypography""><p><a href=""https://s2.loli.net/2024/11/18/4pbDxBJu7aRTH6g.png"">https://s2.loli.net/2024/11/18/4pbDxBJu7aRTH6g.png</a></p><p>Is this image link accessible?</p></div>",0
1219507,1731895600,ExtractStars,en,"<div class=""ttypography""><p>The organizer of this ICPC contest is Hangzhou Dianzi University. Maybe yuo can find more info there.</p></div>",0
1219508,1731895706,cry,en,"<div class=""ttypography""><p>Thanks, good to know. We would never have found it on our own D:</p></div>",0
1219509,1731896035,Proof_by_QED,en,"<div class=""ttypography""><p>Oops... Assured this is a coincidence. We ran it through the yuantiji AI and no tester has reported seeing that problem before. Since its a rather obscure link I think luckily this coincidence did not affect the rankings much.</p></div>",1
1219511,1731896774,ExtractStars,en,"<div class=""ttypography""><p>With CP having existed for so many years and millions of problems arising, this will inevitably happen.</p></div>",1
1219512,1731897059,nik_exists,en,"<div class=""ttypography""><p>That's what I like about codeforces, the questions (for the most part) aren't &quot;do you know this random theorem or this random data structure&quot;, but require more thinking. Sure, there will be some insanely standard questions (such as Ruler — easy version or A good string) that require little thinking outside of knowing an algorithm, but for the most part, the questions are unique and fun to solve. </p><p>Only annoying part about that is difficulty feels a bit inconsistent, I'll be able to look at a 1400 and solve it immediately then struggle on a 1200 / 1300, but that's just how it is. </p></div>",0
1219518,1731899790,ArainVinn,en,"<div class=""ttypography""><p>Man they didn't put Mauvika in :(</p></div>",0
1219519,1731900290,vitorfariaa,en,"<div class=""ttypography""><p>Yeah codeforces its really good to train logical thinking But well, we can't deny the random theorems and data structures bc thats what ICPC contests ask for unfortunately :/</p></div>",3
1219520,1731900550,klein199,en,"<div class=""ttypography""><p><a class=""rated-user user-orange"" href=""/profile/sum"" title=""Master sum"">sum</a> goes by superultra on discord (messaging platform)</p></div>",8
1219521,1731901517,hasnain_bashir_,en,"<div class=""ttypography""><p>I am not getting why i am getting a wrong answer on this code.. Problem D__ <a href=""https://codeforces.com/contest/2037/submission/292074400"">https://codeforces.com/contest/2037/submission/292074400</a></p></div>",0
1219526,1731904859,cxlian,en,"<div class=""ttypography""><p>wc，yuan</p></div>",0
1219528,1731906200,christmas964,en,"<div class=""ttypography""><p>Thank you very much for the contest. Really loved participating in the round.</p></div>",0
1219531,1731906458,Abid_Shahriar_Sakif,en,"<div class=""ttypography""><p>Chat gpt can never solve E,F,G.. I bet it can't even solve C.</p></div>",-1
1219532,1731906633,thietgia3452002,en,"<div class=""ttypography""><p>I have skill issue and could not read your code lmao, but the most sussy part I see is the &quot;cnt++;&quot; in the part &quot;...b += val; cnt++; while...&quot;. Other cnt-- and cnt++ line all have good condition check.</p><p>&quot;exp_ected: '2', found: '3'&quot; at 2044th answer, must be related to an edge case where an extra cnt++ were not supposed to be called was called. </p><p>The &quot;cnt--&quot; call have a condition check that looked like <a href=""https://codeforces.com/contest/2037/submission/292016961"">my code</a> so I think the problem is not on that part.</p></div>",0
1219539,1731908642,md_nihal,en,"<div class=""ttypography""><p>Where is Editorial ?</p> <div class=""spoiler""><b class=""spoiler-title"">can't find</b><div class=""spoiler-content"" style=""display: none;""><p>You are not allowed to see </p><p><img alt="" "" src=""/predownloaded/ad/94/ad9450b0268dc84762f095d5319470146eb628b5.png"" style=""max-width: 100.0%;max-height: 100.0%;"" /></p></div></div></div>",15
1219550,1731913144,Hayan,en,"<div class=""ttypography""><p>Why is the Editorial!!! not allowed to view.</p></div>",8
1219561,1731915915,ns0,en,"<div class=""ttypography""><p>Can someone explain why i get idleness limit exceeded, this is not new, almost for every interactive problems. I tried deleting fast io, endl, \n, also in this code i make assertion. How it could be possible: <a href=""https://codeforces.com/contest/2037/submission/292055527"">my code</a></p></div>",0
1219563,1731916527,Shivayan09,en,"<div class=""ttypography""><p>Alright</p></div>",0
1219565,1731917159,Adityaxv,en,"<div class=""ttypography""><p>Because you are asking queries <code>2 * (n - 2) + 2</code> times and you can at most ask <code>n</code> queries. I wonder how you reached the expert rating 3 times even if you can't figure out this simple thing.</p></div>",0
1219566,1731917288,ns0,en,"<div class=""ttypography""><p>But im not wondering why you are still a newbie with that much problems, 2 * (n — 2) + 2??? Are you kidding?</p></div>",0
1219569,1731918236,Adityaxv,en,"<div class=""ttypography""><p>My bad. You are asking queries <code>n + 1</code> times. i.e., <code>1st</code> queries in the beginning, then <code>n - 2</code> queries in the for loop, and lastly, <code>2</code> queries when <code>i == n - 2</code>. </p><p>And I am sorry for doubting you! </p></div>",0
1219570,1731918391,JackOfMostTrades,en,"<div class=""ttypography""><p>Why my participation was unrated, I thought my rating would increase :) (I did join after the round started, maybe this is why?)</p></div>",0
1219575,1731919235,ns0,en,"<div class=""ttypography""><p>I am also, but i make 1 query before start, then i make n — 3 queries from i = 1 to i = n — 3, then i is n — 2 and i make 2 queries, total is n. Also, i know my solution is probably wrong but im not on it.</p></div>",0
1219577,1731919585,nguyenquocthao00,en,"<div class=""ttypography""><p>Why when I try to view the Editorial, it says 'You are not allowed to view the requested page'?</p></div>",9
1219579,1731919876,Shivayan09,en,"<div class=""ttypography""><p>Final standings are here, but the issue is still there. Something is definitely messed up with the standings chart. Pretty pissed off at this moment, didn't expect this kind of mess-up.</p></div>",0
1219584,1731920709,garlic_bread_0204,en,"<div class=""ttypography""><p>Can someone please explain the binary search approach for D ?</p></div>",0
1219585,1731921207,BacktrackerG,en,"<div class=""ttypography""><p>Looks like the editorial has been taken down. Please fix <a class=""rated-user user-orange"" href=""/profile/cry"" title=""International Master cry"">cry</a></p></div>",8
1219589,1731921555,risingStark,en,"<div class=""ttypography""><p>There is a binary search approach for D?</p></div>",0
1219590,1731921638,risingStark,en,"<div class=""ttypography""><p>Hi, can someone pls help me?</p><p>my rank in standing page says 1594 as rank, but on my profile, the rank of the contest says, 1905. Can someone help me understand why two different ranks?</p></div>",0
1219591,1731921667,risingStark,en,"<div class=""ttypography""><p>Yeah. My rank in standings page and in profile page are different</p></div>",0
1219592,1731921756,Shivayan09,en,"<div class=""ttypography""><p>Same</p></div>",0
1219593,1731921762,risingStark,en,"<div class=""ttypography""><p>U hit expert as u said. How was your exam? How do you practice CP, u r getting rating increase in almost every contest</p></div>",0
1219595,1731922334,Adityaxv,en,"<div class=""ttypography""><p>I figured out your problem! Yes, you are asking at most <code>n</code> queries. But you are not printing the answer for <code>n = 2</code>. Consider the below test case,</p> <pre><code>Input:
1
2
01
Answer:
1
Your Output:
!
</code></pre><p>Your code is not going into the for loop, <code>for (i = 1; i &lt; N - 1; i++)</code>. Because <code>N - 1 = 1</code> for <code>N = 2</code>. Hence not printing the answer instead of printing <code>1</code>. That's why it says the Idleness limit is exceeded.</p></div>",0
1219596,1731922391,I_am_Noobieee,en,"<div class=""ttypography""><p>Huh Mike doesn't care at all..that dumb <a class=""rated-user user-green"" href=""/profile/siliconrhino"" title=""Pupil siliconrhino"">siliconrhino</a> managed to get away with 200 plus points along with other cheaters.. I bet u this idiot will become candidate master with 2 contests and will not get banned </p></div>",0
1219599,1731924196,hasnain_bashir_,en,"<div class=""ttypography""><p>For every hurdle i just checked whats the minimum number of jump boosters i need to take .. for that i took a set where i stored the power ups taken after the last hurdle to the initial hurdle i am on ... And a priority queue where i stored the power ups i didn't take from the beginning to the current hurdle i need to pass. My tar for every hurdle is the amount of jump power i need — sum(the jump power i have).. when my tar becomes less than 0 i check how many power ups i could initially not take that is in the set that's why cnt--.. after taking all the power ups before a certain hurdle if my tar is greater than 0 then i just take the power ups in the priority queue untill my tar becomes less than 0 and do cnt++.. if it cant then i do flag =1 and print -1 later on.</p></div>",0
1219601,1731924461,hasnain_bashir_,en,"<div class=""ttypography""><p>For D i don't get where this logic is wrong? For every hurdle i just checked whats the minimum number of jump boosters i need to take .. for that i took a set where i stored the power ups taken after the last hurdle to the initial hurdle i am on ... And a priority queue where i stored the power ups i didn't take from the beginning to the current hurdle i need to pass. My tar for every hurdle is the amount of jump power i need — sum(the jump power i have).. when my tar becomes less than 0 i check how many power ups i could initially not take that is in the set that's why cnt--.. after taking all the power ups before a certain hurdle if my tar is greater than 0 then i just take the power ups in the priority queue untill my tar becomes less than 0 and do cnt++.. if it cant then i do flag =1 and print -1 later on. Heres my code <a href=""https://codeforces.com/contest/2037/submission/292074400"">https://codeforces.com/contest/2037/submission/292074400</a></p></div>",0
1219603,1731924995,SuperMo,en,"<div class=""ttypography""><p>I placed 4000 and I got 43 point as a newbie wow is this real ? </p></div>",0
1219607,1731925646,__marbar0407,en,"<div class=""ttypography""><p>why is editorial not available?</p></div>",5
1219610,1731926010,-firefly-,en,"<div class=""ttypography""><p>You should pick power-ups from high to low, not low to high</p></div>",0
1219611,1731926541,OxyaneOH2,en,"<div class=""ttypography""><p><img alt="" "" src=""/predownloaded/1e/67/1e67c2059c2a193dcdffb27a213f55cd7d198a82.png"" style=""max-width: 100.0%;max-height: 100.0%;"" /> <img alt="" "" src=""/predownloaded/f4/63/f4630b13fff07c41dda6de1893bafda619b83653.png"" style=""max-width: 100.0%;max-height: 100.0%;"" /> <img alt="" "" src=""/predownloaded/4d/1d/4d1d931190c7e9137542fbdbc4fb638b071605a8.png"" style=""max-width: 100.0%;max-height: 100.0%;"" /> <img alt="" "" src=""/predownloaded/fd/58/fd581ec56c7af821589b9dc55fbaa2cca5d03ec9.png"" style=""max-width: 100.0%;max-height: 100.0%;"" /></p></div>",44
1219618,1731927637,m_nature,en,"<div class=""ttypography""><p>This part in the announcement explains it:</p><p>&quot;Remember that only the trusted participants of the third division will be included in the official standings table.&quot;</p><p>&quot;Regardless of whether you are a trusted participant of the third division or not, if your rating is less than 1600, then the round will be rated for you (unless you register unrated).&quot;</p></div>",0
1219619,1731927733,hasnain_bashir_,en,"<div class=""ttypography""><p>I picked from high to low .. can you please give a test case where this code wont work </p></div>",0
1219620,1731928030,MathModel,en,"<div class=""ttypography""><p>ABC Editorial meanwhile </p><p><a href=""https://mathmodel2.github.io/ex/cf1.html"">https://mathmodel2.github.io/ex/cf1.html</a></p></div>",3
1219625,1731928982,risingStark,en,"<div class=""ttypography""><p>Thanks.</p></div>",0
1219626,1731929433,risingStark,en,"<div class=""ttypography""><p>Problem G. I have written this code after reading about sieve, inclusion-exclusion principle. But somehow it is giving wrong answer on test case 5. Can someone help me with this one?</p> <pre><code>const int maxn = 1e6+1;
const ll mod = 998244353;
bitset&lt;maxn&gt;sieve;
vector&lt;vector&lt;int&gt;&gt; factors(maxn);
void generateSieve() {
	// sieve[i] = 0 =&gt; i is prime
	int i, j;
	sieve[0] = sieve[1] = 1;
	for(i = 2; i * i &lt; maxn; i++) {
		for(j = 2*i; !sieve[i] &amp;&amp; j &lt; maxn; j += i) {
			sieve[j] = 1;
			factors[j].push_back(i);
		}
	}
	factors[2].push_back(2);
	for(i = 3; i &lt; maxn; i += 2) {
		if(!sieve[i]) {
			factors[i].push_back(i);
		}
	}
}


void solve() {
        generateSieve();
	int n;
	cin&gt;&gt;n;

	vector&lt;int&gt; arr(n);
	cin&gt;&gt;arr;

	vector&lt;long long&gt; s(maxn);
	vector&lt;long long&gt; dp(n);
	dp[0] = 1;

	for(int i=0;i&lt;n;i++){
		int m = factors[arr[i]].size();

		for(int mask = 1; mask &lt; (1&lt;&lt;m); mask++){
			int c = 0;ll mult = 1;
			for(int j=0;j&lt;m;j++){
				if((mask&gt;&gt;j)&amp;1){
					c++;
					mult*=factors[arr[i]][j];
				}
			}
			if(c&amp;1) dp[i] = (dp[i] + s[mult])%mod;
			else dp[i] = (dp[i] - s[mult] + mod)%mod;
		}

		for(int mask = 1; mask &lt; (1&lt;&lt;m); mask++){
			ll mult = 1;
			for(int j=0;j&lt;m;j++){
				if((mask&gt;&gt;j)&amp;1){
					mult*=factors[arr[i]][j];
				}
			}
			s[mult]=(s[mult] + dp[i])%mod;
		}
	}

	cout&lt;&lt;dp[n-1]&lt;&lt;endl;
}

</code></pre><p>I am failing on test case 5 with wrong answer. Is there some problem while including/excluding cases or the mod operation? It's a new topic I implemented first time.</p><p>Also, any improvements would be really helpful for sieve and this type of questions. Thanks in advance!</p></div>",0
1219628,1731930581,ronit__raj,en,"<div class=""ttypography""><p>Can someone clarify D for me , suppose i collect power ups that sum to 10 but i made a jump of length 5 then will the 5 remaining power up stay with me for the next hurdles or will it come down to zero ?</p></div>",0
1219630,1731931443,yashasvi,en,"<div class=""ttypography""><p><a href=""https://codeforces.com/contest/2037/submission/292167168"">https://codeforces.com/contest/2037/submission/292167168</a></p><p>can anyone help me with this please I do not know why this is failing I know I could have went directly in my approach instead of going this way and solved the other way too but still I want to debug this if anyone could help me with this please question — D </p></div>",0
1219631,1731931523,yashasvi,en,"<div class=""ttypography""><p>they will stay with you and won't reduce if there will be 10 they wont reduce to 5 they will remain 10</p></div>",0
1219632,1731931782,ns0,en,"<div class=""ttypography""><p>Thanks, really.</p></div>",0
1219634,1731932148,yashasvi,en,"<div class=""ttypography""><p>lets say you have {1,4,5} power ups and you need 5 more to jump and you can use binary search to pick the greater one like greedily<br />I tried it using lower bound but I guess using priority queue lessens the work detailed — </p><p>power ups pos val 1 1 (pick) 2 4 (pick) array of power ups — {1,4} hurdle L R 3 6 (needed = 6-3+1 = 4) and 1 additional to cross it so total 5</p><p>now initial jump_power = 1 now since hurdle came at pos = 3 so binary search the power ups array for maximum value, we got 4 which make jump_power = 5 and erase 4 from it since 5 is the needed, so add 1 to answer and do the same for the rest (this is my intuition when I was solving yesterday, correct me please if I am wrong)</p></div>",0
1219635,1731932250,-firefly-,en,"<div class=""ttypography""><p>Doesn't <code>st.begin()</code> return the minimum value?</p></div>",0
1219636,1731932651,Prakash_OP,en,"<div class=""ttypography""><p>code giving correct answer in code editor but codeforces judge giving this error :wrong answer Integer parameter [name=r] equals to 5, violates the range [6, 5] (test case 1) can you some tell why this happening ~~~~~ void solve() {  int n;  cin &gt;&gt; n;</p> <pre>auto ask = [&amp;](int l, int r)
{
    int x;
    cout &lt;&lt; &quot;? &quot; &lt;&lt; l &lt;&lt; &quot; &quot; &lt;&lt; r &lt;&lt; endl;
    cin &gt;&gt; x;
    return x;
};
string ans = &quot;&quot;;
int value = ask(1, n);

if (!value)
{
    cout &lt;&lt; &quot;! &quot; &lt;&lt; &quot;IMPOSSIBLE&quot; &lt;&lt; endl;
    return;
}
else
{
    int l = 2;

    while (l &lt;= n)
    {
        int x = ask(l, n);

        if (x == value)
            ans += '1';
        else
            ans += '0';

        value = x;
        if (!x)
            break;
        l++;
    }

    for (int j = l; j &lt;= n; j++)
    {
        ans += '1';
    }

    cout &lt;&lt; &quot;! &quot; &lt;&lt; ans &lt;&lt; endl;
    return;
}</pre><p>}</p><p>int main() {  int t;  cin &gt;&gt; t;  while (t--)  {  solve();  }  return 0; } ~~~~~</p></div>",0
1219637,1731932684,ronit__raj,en,"<div class=""ttypography""><p>They should have clarified , I am not saying that i would have solved it in contest if they had mentioned it . But the standard video game logic dictates that you loose power ups after you have used them </p></div>",0
1219638,1731932760,yashasvi,en,"<div class=""ttypography""><p>Yeah same thing i thought then i dry ran some of the test cases and it got clear</p></div>",0
1219647,1731936523,hajjhousseinhadi63,en,"<div class=""ttypography""><p>no but first it appear that &quot;problem statement is not available in english&quot; i can send you the photo if you need</p></div>",0
1219653,1731939085,nik_exists,en,"<div class=""ttypography""><p>That's odd, are you sure you are on the right problem (Sharky Surfing, or Акулий серфинг in russian)? A picture would be useful, thanks.</p></div>",0
1219656,1731939797,hajjhousseinhadi63,en,"<div class=""ttypography""><p>yes how can i send you the pic</p></div>",0
1219657,1731939843,hajjhousseinhadi63,en,"<div class=""ttypography""><p>send me your insta i will send it to you there</p></div>",0
1219710,1731951017,hasnain_bashir_,en,"<div class=""ttypography""><p>I am deleting this minimum value .. from my taken power ups when my target is less than 0.. so ultimately i am choosing from high to low </p></div>",0
1219712,1731951560,nik_exists,en,"<div class=""ttypography""><p>I would prefer not to give out my personal instagram account, and additionally that would make it hard for anybody else to jump in and help. You can use an image host such as imgur and imgbb, then link to it or enter it into the picture button (ctrl + p) to post it in a comment</p></div>",0
1219714,1731953329,hajjhousseinhadi63,en,"<div class=""ttypography""><p><a href=""https://imgur.com/a/WAKwDYx"">https://imgur.com/a/WAKwDYx</a> go to this link</p></div>",0
1219718,1731954300,Ram_Newton,en,"<div class=""ttypography""><p>Try this <a href=""https://codeforces.com/contest/2037/problem/D?locale=en"">link</a> or <a href=""https://codeforces.com/problemset/problem/2037/D?locale=en"">this one</a></p><p>If neither of them work, this might be a genuine bug that you may want to report to codeforces.</p></div>",0
1219719,1731954895,cry,en,"<div class=""ttypography""><p>masterpiece </p></div>",6
1219720,1731955221,hajjhousseinhadi63,en,"<div class=""ttypography""><p>its fixed now thanks you </p></div>",0
1219762,1731966515,quater_nion,en,"<div class=""ttypography""><p>well congrats!!</p></div>",0
1219784,1731982869,-firefly-,en,"<div class=""ttypography""><p>You cannot query $$$[n, n]$$$.</p></div>",0
1219800,1731991969,arkalatua2005,en,"<div class=""ttypography""><p>Hi for me this contest went unrated even though i registered before the contest started. Any reason why this might have happened?</p></div>",0
1219871,1732024210,hoangphucnguyen,en,"<div class=""ttypography""><p>Yeah, like every coder try to AC some hard problems for 3 years and dont touch grass</p><p>PS: My english skill is so bad</p></div>",0
1219923,1732031235,asikM,en,"<div class=""ttypography""><p>Message:</p><p>&quot;Attention! Your solution 292032737 for the problem 2037C significantly coincides with solutions asikM/292032737, CheatPlusPlus14/292049353. Such a coincidence is a clear rules violation. Note that unintentional leakage is also a violation. For example, do not use ideone.com with the default settings (public access to your code). If you have conclusive evidence that a coincidence has occurred due to the use of a common source published before the competition, write a comment to post about the round with all the details. More information can be found at <a href=""//codeforces.com/blog/entry/8790"">http://codeforces.com/blog/entry/8790</a>. Such violation of the rules may be the reason for blocking your account or other penalties. In case of repeated violations, your account may be blocked.&quot;</p><p>I have got this message around 20 minutes ago. By mistake i have pushed my solution of this contest problems on my public Github repository (Github Link:- <a href=""https://github.com/Asik8/My-Codeforces/tree/main"">https://github.com/Asik8/My-Codeforces/tree/main</a>) during the contest was running on 17th November 2024. Which was a wrong step for me. Someone managed to collect the code and change it in the python Language and submitted it. This is the prove i have that i have solve this problem on my own. I don't know what i should do. According to the Given message i have to post a comment on this round post I have already provided the explaination. Evidence:</p> <ol>   <li>Github Repository Link: <a href=""https://github.com/Asik8/My-Codeforces/tree/main"">https://github.com/Asik8/My-Codeforces/tree/main</a></li>   <li>Solution Of problem A: <a href=""https://github.com/Asik8/My-Codeforces/blob/main/A_Twice.cpp"">https://github.com/Asik8/My-Codeforces/blob/main/A_Twice.cpp</a></li>   <li>Solution Of problem B: <a href=""https://github.com/Asik8/My-Codeforces/blob/main/B_Intercepted_Inputs.cpp"">https://github.com/Asik8/My-Codeforces/blob/main/B_Intercepted_Inputs.cpp</a></li>   <li>Solution Of problem C: <a href=""https://github.com/Asik8/My-Codeforces/blob/main/C_Superultra_s_Favorite_Permutation.cpp"">https://github.com/Asik8/My-Codeforces/blob/main/C_Superultra_s_Favorite_Permutation.cpp</a></li> </ol><p>Now all my solutions got skipped. Can it be fixed?</p></div>",-5
1219926,1732031318,hecker_baba0960,en,"<div class=""ttypography""><p>I got flagged!! I use Programiz online compiler too and for the recent div 3 round 988 my solutions got skipped. I didn't know the rules regarding this, pls give my ratings back and pls don't block my account. I saw this msg recently and have done accordingly, what should i do next? pls help</p></div>",-5
1220027,1732076337,chenye3,en,"<div class=""ttypography""><p>It was humorous.</p></div>",0
1220042,1732085517,Hyperbolic,en,"<div class=""ttypography""><p>lol I love this</p></div>",0
1220222,1732143597,RE_Prince,en,"<div class=""ttypography""><p>deserved. u cheated during the div3 so u cant reach expert :)))</p><p>HOORAY!! ANOTHER CHEATER CAUGHT :))))))</p></div>",0
1222557,1732895587,Abdelatef01025,en,"<div class=""ttypography""><p>As a Programmer, I have been Asking who is Natlan.</p></div>",0
1225404,1733545792,olkieler,en,"<div class=""ttypography""><p>Stop playing useless Genshin, go and solve some problems, learn how to use binary search.</p></div>",0
1225405,1733545884,SmartBig,en,"<div class=""ttypography""><p>shut up</p></div>",0
1225406,1733546469,olkieler,en,"<div class=""ttypography""><p>Why should I shut up? Why can't I persuade others to be away from this harmful game?</p></div>",0
